,x_avg_pixel,amostras,proporção,higher_than_threshold
55359,0.81644845,original,0.7,1.0
55360,0.88144535,original,0.7,1.0
55361,0.8882966,original,0.7,1.0
55362,0.09686734,original,0.7,0.0
55363,0.9215035,original,0.7,1.0
55364,0.8612362,original,0.7,1.0
55365,0.85311353,original,0.7,1.0
55366,0.14283472,original,0.7,0.0
55367,0.12668888,original,0.7,0.0
55368,0.09929918,original,0.7,0.0
55369,0.8534275,original,0.7,1.0
55370,0.13861062,original,0.7,0.0
55371,0.7946806,original,0.7,1.0
55372,0.8560356,original,0.7,1.0
55373,0.87031627,original,0.7,1.0
55374,0.8361329,original,0.7,1.0
55375,0.854542,original,0.7,1.0
55376,0.110148594,original,0.7,0.0
55377,0.14993106,original,0.7,0.0
55378,0.1754251,original,0.7,0.0
55379,0.8688266,original,0.7,1.0
55380,0.1278799,original,0.7,0.0
55381,0.9371439,original,0.7,1.0
55382,0.05108762,original,0.7,0.0
55383,0.8510148,original,0.7,1.0
55384,0.89422876,original,0.7,1.0
55385,0.8169692,original,0.7,1.0
55386,0.9499732,original,0.7,1.0
55387,0.059382666,original,0.7,0.0
55388,0.15134804,original,0.7,0.0
55389,0.88287765,original,0.7,1.0
55390,0.81689644,original,0.7,1.0
55391,0.13130745,original,0.7,0.0
55392,0.85330117,original,0.7,1.0
55393,0.13363205,original,0.7,0.0
55394,0.8886949,original,0.7,1.0
55395,0.1742915,original,0.7,0.0
55396,0.86772746,original,0.7,1.0
55397,0.081341915,original,0.7,0.0
55398,0.8717679,original,0.7,1.0
55399,0.7763059,original,0.7,1.0
55400,0.89291507,original,0.7,1.0
55401,0.12221202,original,0.7,0.0
55402,0.933138,original,0.7,1.0
55403,0.87202823,original,0.7,1.0
55404,0.91036314,original,0.7,1.0
55405,0.87327284,original,0.7,1.0
55406,0.79085094,original,0.7,1.0
55407,0.83126146,original,0.7,1.0
55408,0.88811654,original,0.7,1.0
55409,0.83473504,original,0.7,1.0
55410,0.8623928,original,0.7,1.0
55411,0.16072688,original,0.7,0.0
55412,0.15340073,original,0.7,0.0
55413,0.87805605,original,0.7,1.0
55414,0.16606158,original,0.7,0.0
55415,0.15546492,original,0.7,0.0
55416,0.11565947,original,0.7,0.0
55417,0.88937265,original,0.7,1.0
55418,0.80869335,original,0.7,1.0
55419,0.14682522,original,0.7,0.0
55420,0.8222388,original,0.7,1.0
55421,0.1212163,original,0.7,0.0
55422,0.873292,original,0.7,1.0
55423,0.103385426,original,0.7,0.0
55424,0.08612132,original,0.7,0.0
55425,0.8837814,original,0.7,1.0
55426,0.8788182,original,0.7,1.0
55427,0.86296725,original,0.7,1.0
55428,0.9278378,original,0.7,1.0
55429,0.8410693,original,0.7,1.0
55430,0.9083448,original,0.7,1.0
55431,0.90059364,original,0.7,1.0
55432,0.76976484,original,0.7,1.0
55433,0.8292241,original,0.7,1.0
55434,0.82247245,original,0.7,1.0
55435,0.90867805,original,0.7,1.0
55436,0.16922489,original,0.7,0.0
55437,0.89099264,original,0.7,1.0
55438,0.09942173,original,0.7,0.0
55439,0.09311046,original,0.7,0.0
55440,0.89831114,original,0.7,1.0
55441,0.8800015,original,0.7,1.0
55442,0.9427887,original,0.7,1.0
55443,0.846718,original,0.7,1.0
55444,0.887366,original,0.7,1.0
55445,0.116662845,original,0.7,0.0
55446,0.8765702,original,0.7,1.0
55447,0.84195775,original,0.7,1.0
55448,0.89028037,original,0.7,1.0
55449,0.09182751,original,0.7,0.0
55450,0.8271293,original,0.7,1.0
55451,0.8596355,original,0.7,1.0
55452,0.8770987,original,0.7,1.0
55453,0.87248003,original,0.7,1.0
55454,0.25714615,original,0.7,0.0
55455,0.14039522,original,0.7,0.0
55456,0.13427542,original,0.7,0.0
55457,0.89051396,original,0.7,1.0
55458,0.8568321,original,0.7,1.0
55459,0.8375307,original,0.7,1.0
55460,0.2300245,original,0.7,0.0
55461,0.15557982,original,0.7,0.0
55462,0.18271676,original,0.7,0.0
55463,0.9049288,original,0.7,1.0
55464,0.93418735,original,0.7,1.0
55465,0.87963766,original,0.7,1.0
55466,0.8863435,original,0.7,1.0
55467,0.9122511,original,0.7,1.0
55468,0.17542128,original,0.7,0.0
55469,0.8807331,original,0.7,1.0
55470,0.14243643,original,0.7,0.0
55471,0.8957797,original,0.7,1.0
55472,0.87071085,original,0.7,1.0
55473,0.12506129,original,0.7,0.0
55474,0.8175093,original,0.7,1.0
55475,0.83961403,original,0.7,1.0
55476,0.8836053,original,0.7,1.0
55477,0.895707,original,0.7,1.0
55478,0.84992343,original,0.7,1.0
55479,0.08227635,original,0.7,0.0
55480,0.8608035,original,0.7,1.0
55481,0.829159,original,0.7,1.0
55482,0.11408165,original,0.7,0.0
55483,0.8275314,original,0.7,1.0
55484,0.11291742,original,0.7,0.0
55485,0.8694738,original,0.7,1.0
55486,0.8631625,original,0.7,1.0
55487,0.836466,original,0.7,1.0
55488,0.82473576,original,0.7,1.0
55489,0.8546492,original,0.7,1.0
55490,0.09636182,original,0.7,0.0
55491,0.13887103,original,0.7,0.0
55492,0.9253255,original,0.7,1.0
55493,0.15997627,original,0.7,0.0
55494,0.8807062,original,0.7,1.0
55495,0.082318485,original,0.7,0.0
55496,0.09684054,original,0.7,0.0
55497,0.88315713,original,0.7,1.0
55498,0.8863434,original,0.7,1.0
55499,0.8083372,original,0.7,1.0
55500,0.87595356,original,0.7,1.0
55501,0.8979205,original,0.7,1.0
55502,0.09682139,original,0.7,0.0
55503,0.8711551,original,0.7,1.0
55504,0.8959636,original,0.7,1.0
55505,0.1247664,original,0.7,0.0
55506,0.17826287,original,0.7,0.0
55507,0.15621553,original,0.7,0.0
55508,0.21437272,original,0.7,0.0
55509,0.8987439,original,0.7,1.0
55510,0.88316107,original,0.7,1.0
55511,0.90343523,original,0.7,1.0
55512,0.15147825,original,0.7,0.0
55513,0.8835632,original,0.7,1.0
55514,0.7956265,original,0.7,1.0
55515,0.8791629,original,0.7,1.0
55516,0.86537606,original,0.7,1.0
55517,0.8842104,original,0.7,1.0
55518,0.15061276,original,0.7,0.0
55519,0.10046339,original,0.7,0.0
55520,0.099153645,original,0.7,0.0
55521,0.071174175,original,0.7,0.0
55522,0.18120405,original,0.7,0.0
55523,0.88151425,original,0.7,1.0
55524,0.16370635,original,0.7,0.0
55525,0.81471354,original,0.7,1.0
55526,0.91102564,original,0.7,1.0
55527,0.08428692,original,0.7,0.0
55528,0.86106384,original,0.7,1.0
55529,0.8240235,original,0.7,1.0
55530,0.0759038,original,0.7,0.0
55531,0.9191023,original,0.7,1.0
55532,0.8142578,original,0.7,1.0
55533,0.850697,original,0.7,1.0
55534,0.8210631,original,0.7,1.0
55535,0.84792435,original,0.7,1.0
55536,0.12435663,original,0.7,0.0
55537,0.8641583,original,0.7,1.0
55538,0.10796952,original,0.7,0.0
55539,0.82585406,original,0.7,1.0
55540,0.86978024,original,0.7,1.0
55541,0.83575755,original,0.7,1.0
55542,0.14552313,original,0.7,0.0
55543,0.87364423,original,0.7,1.0
55544,0.8532706,original,0.7,1.0
55545,0.87162226,original,0.7,1.0
55546,0.2825138,original,0.7,0.0
55547,0.7775046,original,0.7,1.0
55548,0.79337096,original,0.7,1.0
55549,0.7498353,original,0.7,1.0
55550,0.889097,original,0.7,1.0
55551,0.08766086,original,0.7,0.0
55552,0.7901655,original,0.7,1.0
55553,0.74590605,original,0.7,1.0
55554,0.043864895,original,0.7,0.0
55555,0.8836895,original,0.7,1.0
55556,0.08733916,original,0.7,0.0
55557,0.90891546,original,0.7,1.0
55558,0.90601254,original,0.7,1.0
55559,0.11822151,original,0.7,0.0
55560,0.78983223,original,0.7,1.0
55561,0.8327398,original,0.7,1.0
55562,0.9200368,original,0.7,1.0
55563,0.7948645,original,0.7,1.0
55564,0.7976486,original,0.7,1.0
55565,0.91359144,original,0.7,1.0
55566,0.22324985,original,0.7,0.0
55567,0.1836397,original,0.7,0.0
55568,0.16861215,original,0.7,0.0
55569,0.121844366,original,0.7,0.0
55570,0.10291438,original,0.7,0.0
55571,0.93569624,original,0.7,1.0
55572,0.91437656,original,0.7,1.0
55573,0.09044501,original,0.7,0.0
55574,0.0716797,original,0.7,0.0
55575,0.88270915,original,0.7,1.0
55576,0.8246017,original,0.7,1.0
55577,0.8736558,original,0.7,1.0
55578,0.9141621,original,0.7,1.0
55579,0.85912985,original,0.7,1.0
55580,0.1739775,original,0.7,0.0
55581,0.85025656,original,0.7,1.0
55582,0.08586474,original,0.7,0.0
55583,0.9436543,original,0.7,1.0
55584,0.89461166,original,0.7,1.0
55585,0.86668587,original,0.7,1.0
55586,0.8318436,original,0.7,1.0
55587,0.91102177,original,0.7,1.0
55588,0.846358,original,0.7,1.0
55589,0.8819777,original,0.7,1.0
55590,0.8510034,original,0.7,1.0
55591,0.8619562,original,0.7,1.0
55592,0.8649089,original,0.7,1.0
55593,0.901348,original,0.7,1.0
55594,0.14667203,original,0.7,0.0
55595,0.8497473,original,0.7,1.0
55596,0.9145413,original,0.7,1.0
55597,0.04700521,original,0.7,0.0
55598,0.9394034,original,0.7,1.0
55599,0.9305185,original,0.7,1.0
55600,0.78647363,original,0.7,1.0
55601,0.88413,original,0.7,1.0
55602,0.9241843,original,0.7,1.0
55603,0.8362209,original,0.7,1.0
55604,0.0975337,original,0.7,0.0
55605,0.16348422,original,0.7,0.0
55606,0.9163029,original,0.7,1.0
55607,0.7621132,original,0.7,1.0
55608,0.82135797,original,0.7,1.0
55609,0.18554306,original,0.7,0.0
55610,0.8640816,original,0.7,1.0
55611,0.88152194,original,0.7,1.0
55612,0.0998966,original,0.7,0.0
55613,0.17374387,original,0.7,0.0
55614,0.83605236,original,0.7,1.0
55615,0.8482843,original,0.7,1.0
55616,0.0670841,original,0.7,0.0
55617,0.8014706,original,0.7,1.0
55618,0.90876234,original,0.7,1.0
55619,0.76646376,original,0.7,1.0
55620,0.768616,original,0.7,1.0
55621,0.9306525,original,0.7,1.0
55622,0.8212125,original,0.7,1.0
55623,0.8686773,original,0.7,1.0
55624,0.7334712,original,0.7,1.0
55625,0.07855009,original,0.7,0.0
55626,0.8049249,original,0.7,1.0
55627,0.8048752,original,0.7,1.0
55628,0.88084793,original,0.7,1.0
55629,0.9286114,original,0.7,1.0
55630,0.902899,original,0.7,1.0
55631,0.8689071,original,0.7,1.0
55632,0.8503677,original,0.7,1.0
55633,0.8669807,original,0.7,1.0
55634,0.8991729,original,0.7,1.0
55635,0.9293658,original,0.7,1.0
55636,0.83141094,original,0.7,1.0
55637,0.89722353,original,0.7,1.0
55638,0.83415675,original,0.7,1.0
55639,0.82990575,original,0.7,1.0
55640,0.9077091,original,0.7,1.0
55641,0.94980085,original,0.7,1.0
55642,0.8807713,original,0.7,1.0
55643,0.9311428,original,0.7,1.0
55644,0.92841226,original,0.7,1.0
55645,0.88525575,original,0.7,1.0
55646,0.88412607,original,0.7,1.0
55647,0.1023629,original,0.7,0.0
55648,0.13847275,original,0.7,0.0
55649,0.8689606,original,0.7,1.0
55650,0.81959635,original,0.7,1.0
55651,0.9062539,original,0.7,1.0
55652,0.85792744,original,0.7,1.0
55653,0.11611902,original,0.7,0.0
55654,0.9267042,original,0.7,1.0
55655,0.116402425,original,0.7,0.0
55656,0.12192861,original,0.7,0.0
55657,0.81960016,original,0.7,1.0
55658,0.9032668,original,0.7,1.0
55659,0.8663756,original,0.7,1.0
55660,0.8559437,original,0.7,1.0
55661,0.8318666,original,0.7,1.0
55662,0.8599189,original,0.7,1.0
55663,0.81844366,original,0.7,1.0
55664,0.8531251,original,0.7,1.0
55665,0.89340913,original,0.7,1.0
55666,0.8614698,original,0.7,1.0
55667,0.9063113,original,0.7,1.0
55668,0.85075444,original,0.7,1.0
55669,0.16552544,original,0.7,0.0
55670,0.8538604,original,0.7,1.0
55671,0.8535271,original,0.7,1.0
55672,0.89904636,original,0.7,1.0
55673,0.14235218,original,0.7,0.0
55674,0.11249234,original,0.7,0.0
55675,0.19060203,original,0.7,0.0
55676,0.9078662,original,0.7,1.0
55677,0.83090156,original,0.7,1.0
55678,0.19378065,original,0.7,0.0
55679,0.86048174,original,0.7,1.0
55680,0.90310204,original,0.7,1.0
55681,0.8014208,original,0.7,1.0
55682,0.18920039,original,0.7,0.0
55683,0.8957721,original,0.7,1.0
55684,0.22013251,original,0.7,0.0
55685,0.09717371,original,0.7,0.0
55686,0.9215035,original,0.7,1.0
55687,0.9222427,original,0.7,1.0
55688,0.92269456,original,0.7,1.0
55689,0.80154717,original,0.7,1.0
55690,0.17991346,original,0.7,0.0
55691,0.22929305,original,0.7,0.0
55692,0.8048598,original,0.7,1.0
55693,0.9213542,original,0.7,1.0
55694,0.8328585,original,0.7,1.0
55695,0.876934,original,0.7,1.0
55696,0.07441407,original,0.7,0.0
55697,0.8126264,original,0.7,1.0
55698,0.88227636,original,0.7,1.0
55699,0.8952858,original,0.7,1.0
55700,0.8447648,original,0.7,1.0
55701,0.797863,original,0.7,1.0
55702,0.1264323,original,0.7,0.0
55703,0.1625919,original,0.7,0.0
55704,0.13980547,original,0.7,0.0
55705,0.92028195,original,0.7,1.0
55706,0.88607156,original,0.7,1.0
55707,0.8325291,original,0.7,1.0
55708,0.84136796,original,0.7,1.0
55709,0.86034393,original,0.7,1.0
55710,0.08204657,original,0.7,0.0
55711,0.9426317,original,0.7,1.0
55712,0.0745864,original,0.7,0.0
55713,0.8473537,original,0.7,1.0
55714,0.944359,original,0.7,1.0
55715,0.8508962,original,0.7,1.0
55716,0.759804,original,0.7,1.0
55717,0.14749157,original,0.7,0.0
55718,0.21536842,original,0.7,0.0
55719,0.862906,original,0.7,1.0
55720,0.15937884,original,0.7,0.0
55721,0.94847584,original,0.7,1.0
55722,0.22009423,original,0.7,0.0
55723,0.79422486,original,0.7,1.0
55724,0.11829428,original,0.7,0.0
55725,0.8372205,original,0.7,1.0
55726,0.12282859,original,0.7,0.0
55727,0.8437539,original,0.7,1.0
55728,0.8283586,original,0.7,1.0
55729,0.11990272,original,0.7,0.0
55730,0.8823874,original,0.7,1.0
55731,0.8845129,original,0.7,1.0
55732,0.81680834,original,0.7,1.0
55733,0.8778033,original,0.7,1.0
55734,0.87321544,original,0.7,1.0
55735,0.86546415,original,0.7,1.0
55736,0.81097203,original,0.7,1.0
55737,0.82473195,original,0.7,1.0
55738,0.8308096,original,0.7,1.0
55739,0.16964996,original,0.7,0.0
55740,0.14334023,original,0.7,0.0
55741,0.1326823,original,0.7,0.0
55742,0.8213618,original,0.7,1.0
55743,0.87413454,original,0.7,1.0
55744,0.91348034,original,0.7,1.0
55745,0.78095895,original,0.7,1.0
55746,0.07245711,original,0.7,0.0
55747,0.93355167,original,0.7,1.0
55748,0.8858608,original,0.7,1.0
55749,0.114054844,original,0.7,0.0
55750,0.84851027,original,0.7,1.0
55751,0.87437195,original,0.7,1.0
55752,0.098958336,original,0.7,0.0
55753,0.16568245,original,0.7,0.0
55754,0.1187232,original,0.7,0.0
55755,0.83030415,original,0.7,1.0
55756,0.85917974,original,0.7,1.0
55757,0.089054845,original,0.7,0.0
55758,0.11346507,original,0.7,0.0
55759,0.05013021,original,0.7,0.0
55760,0.81185657,original,0.7,1.0
55761,0.8152497,original,0.7,1.0
55762,0.17489278,original,0.7,0.0
55763,0.89914215,original,0.7,1.0
55764,0.7720052,original,0.7,1.0
55765,0.84288836,original,0.7,1.0
55766,0.8987324,original,0.7,1.0
55767,0.13396905,original,0.7,0.0
55768,0.1301394,original,0.7,0.0
55769,0.8667011,original,0.7,1.0
55770,0.9161267,original,0.7,1.0
55771,0.093707874,original,0.7,0.0
55772,0.7873162,original,0.7,1.0
55773,0.8387178,original,0.7,1.0
55774,0.8073223,original,0.7,1.0
55775,0.13893996,original,0.7,0.0
55776,0.82235754,original,0.7,1.0
55777,0.23159851,original,0.7,0.0
55778,0.9313113,original,0.7,1.0
55779,0.8677504,original,0.7,1.0
55780,0.09040671,original,0.7,0.0
55781,0.8988626,original,0.7,1.0
55782,0.88109297,original,0.7,1.0
55783,0.94663376,original,0.7,1.0
55784,0.12489277,original,0.7,0.0
55785,0.15179995,original,0.7,0.0
55786,0.08004366,original,0.7,0.0
55787,0.9254481,original,0.7,1.0
55788,0.10181143,original,0.7,0.0
55789,0.20009574,original,0.7,0.0
55790,0.86844754,original,0.7,1.0
55791,0.14157858,original,0.7,0.0
55792,0.100333184,original,0.7,0.0
55793,0.8447533,original,0.7,1.0
55794,0.13270144,original,0.7,0.0
55795,0.8744218,original,0.7,1.0
55796,0.89033777,original,0.7,1.0
55797,0.8850184,original,0.7,1.0
55798,0.92589235,original,0.7,1.0
55799,0.8026846,original,0.7,1.0
55800,0.8152344,original,0.7,1.0
55801,0.13243337,original,0.7,0.0
55802,0.88748854,original,0.7,1.0
55803,0.1358341,original,0.7,0.0
55804,0.8219516,original,0.7,1.0
55805,0.8248621,original,0.7,1.0
55806,0.8947841,original,0.7,1.0
55807,0.846852,original,0.7,1.0
55808,0.84642696,original,0.7,1.0
55809,0.8750269,original,0.7,1.0
55810,0.07261413,original,0.7,0.0
55811,0.75989205,original,0.7,1.0
55812,0.87415373,original,0.7,1.0
55813,0.8521141,original,0.7,1.0
55814,0.8057445,original,0.7,1.0
55815,0.8938956,original,0.7,1.0
55816,0.7783816,original,0.7,1.0
55817,0.85836786,original,0.7,1.0
55818,0.8840763,original,0.7,1.0
55819,0.8702513,original,0.7,1.0
55820,0.08398055,original,0.7,0.0
55821,0.12691483,original,0.7,0.0
55822,0.115104176,original,0.7,0.0
55823,0.86475563,original,0.7,1.0
55824,0.8323453,original,0.7,1.0
55825,0.86118644,original,0.7,1.0
55826,0.8367072,original,0.7,1.0
55827,0.9030369,original,0.7,1.0
55828,0.072809435,original,0.7,0.0
55829,0.9031442,original,0.7,1.0
55830,0.8480431,original,0.7,1.0
55831,0.23521751,original,0.7,0.0
55832,0.09980852,original,0.7,0.0
55833,0.90923333,original,0.7,1.0
55834,0.1593214,original,0.7,0.0
55835,0.15560663,original,0.7,0.0
55836,0.09308747,original,0.7,0.0
55837,0.17112821,original,0.7,0.0
55838,0.8807675,original,0.7,1.0
55839,0.9011375,original,0.7,1.0
55840,0.86619556,original,0.7,1.0
55841,0.87947303,original,0.7,1.0
55842,0.85992646,original,0.7,1.0
55843,0.8979511,original,0.7,1.0
55844,0.1341146,original,0.7,0.0
55845,0.80485606,original,0.7,1.0
55846,0.9040518,original,0.7,1.0
55847,0.8263519,original,0.7,1.0
55848,0.9101486,original,0.7,1.0
55849,0.15955883,original,0.7,0.0
55850,0.09255898,original,0.7,0.0
55851,0.8979243,original,0.7,1.0
55852,0.23958717,original,0.7,0.0
55853,0.7884842,original,0.7,1.0
55854,0.89774054,original,0.7,1.0
55855,0.7744639,original,0.7,1.0
55856,0.20495558,original,0.7,0.0
55857,0.95308286,original,0.7,1.0
55858,0.928619,original,0.7,1.0
55859,0.14627375,original,0.7,0.0
55860,0.15011872,original,0.7,0.0
55861,0.85773975,original,0.7,1.0
55862,0.7998353,original,0.7,1.0
55863,0.8924135,original,0.7,1.0
55864,0.9000728,original,0.7,1.0
55865,0.8848996,original,0.7,1.0
55866,0.9073606,original,0.7,1.0
55867,0.08643153,original,0.7,0.0
55868,0.7669769,original,0.7,1.0
55869,0.9043352,original,0.7,1.0
55870,0.13349035,original,0.7,0.0
55871,0.80145526,original,0.7,1.0
55872,0.7454887,original,0.7,1.0
55873,0.8790288,original,0.7,1.0
55874,0.7873277,original,0.7,1.0
55875,0.14106925,original,0.7,0.0
55876,0.9206304,original,0.7,1.0
55877,0.16105624,original,0.7,0.0
55878,0.11837852,original,0.7,0.0
55879,0.8991958,original,0.7,1.0
55880,0.8940602,original,0.7,1.0
55881,0.7984376,original,0.7,1.0
55882,0.9185011,original,0.7,1.0
55883,0.18432522,original,0.7,0.0
55884,0.9323568,original,0.7,1.0
55885,0.8456802,original,0.7,1.0
55886,0.88321084,original,0.7,1.0
55887,0.8919003,original,0.7,1.0
55888,0.89546573,original,0.7,1.0
55889,0.79972047,original,0.7,1.0
55890,0.07217755,original,0.7,0.0
55891,0.18626685,original,0.7,0.0
55892,0.82901347,original,0.7,1.0
55893,0.26641393,original,0.7,0.0
55894,0.115502454,original,0.7,0.0
55895,0.12351027,original,0.7,0.0
55896,0.88974416,original,0.7,1.0
55897,0.8466912,original,0.7,1.0
55898,0.76338845,original,0.7,1.0
55899,0.925203,original,0.7,1.0
55900,0.17389323,original,0.7,0.0
55901,0.84415215,original,0.7,1.0
55902,0.8352023,original,0.7,1.0
55903,0.81770456,original,0.7,1.0
55904,0.12425322,original,0.7,0.0
55905,0.92345285,original,0.7,1.0
55906,0.83427155,original,0.7,1.0
55907,0.8605431,original,0.7,1.0
55908,0.81083024,original,0.7,1.0
55909,0.82952285,original,0.7,1.0
55910,0.8207759,original,0.7,1.0
55911,0.18579198,original,0.7,0.0
55912,0.85648745,original,0.7,1.0
55913,0.82579273,original,0.7,1.0
55914,0.78903186,original,0.7,1.0
55915,0.081701905,original,0.7,0.0
55916,0.055047486,original,0.7,0.0
55917,0.8884575,original,0.7,1.0
55918,0.8546224,original,0.7,1.0
55919,0.90586704,original,0.7,1.0
55920,0.9249617,original,0.7,1.0
55921,0.88293123,original,0.7,1.0
55922,0.88463163,original,0.7,1.0
55923,0.9093865,original,0.7,1.0
55924,0.9526386,original,0.7,1.0
55925,0.08713236,original,0.7,0.0
55926,0.69149435,original,0.7,1.0
55927,0.89494103,original,0.7,1.0
55928,0.16609605,original,0.7,0.0
55929,0.8445083,original,0.7,1.0
55930,0.94513637,original,0.7,1.0
55931,0.88295037,original,0.7,1.0
55932,0.8054841,original,0.7,1.0
55933,0.83105093,original,0.7,1.0
55934,0.8158854,original,0.7,1.0
55935,0.7702742,original,0.7,1.0
55936,0.864185,original,0.7,1.0
55937,0.17386259,original,0.7,0.0
55938,0.20901118,original,0.7,0.0
55939,0.12424173,original,0.7,0.0
55940,0.86900276,original,0.7,1.0
55941,0.102952674,original,0.7,0.0
55942,0.86682373,original,0.7,1.0
55943,0.81155026,original,0.7,1.0
55944,0.86223197,original,0.7,1.0
55945,0.82166433,original,0.7,1.0
55946,0.90474117,original,0.7,1.0
55947,0.16254595,original,0.7,0.0
55948,0.06247319,original,0.7,0.0
55949,0.90576756,original,0.7,1.0
55950,0.8163565,original,0.7,1.0
55951,0.22949217,original,0.7,0.0
55952,0.8723154,original,0.7,1.0
55953,0.9276769,original,0.7,1.0
55954,0.17628677,original,0.7,0.0
55955,0.93910843,original,0.7,1.0
55956,0.17028955,original,0.7,0.0
55957,0.80644923,original,0.7,1.0
55958,0.91695774,original,0.7,1.0
55959,0.8702321,original,0.7,1.0
55960,0.16630286,original,0.7,0.0
55961,0.9224839,original,0.7,1.0
55962,0.86582404,original,0.7,1.0
55963,0.13677236,original,0.7,0.0
55964,0.8765701,original,0.7,1.0
55965,0.8581035,original,0.7,1.0
55966,0.8912493,original,0.7,1.0
55967,0.8941675,original,0.7,1.0
55968,0.05012255,original,0.7,0.0
55969,0.21415825,original,0.7,0.0
55970,0.07527956,original,0.7,0.0
55971,0.83640087,original,0.7,1.0
55972,0.09464997,original,0.7,0.0
55973,0.85728014,original,0.7,1.0
55974,0.8033241,original,0.7,1.0
55975,0.8339691,original,0.7,1.0
55976,0.870213,original,0.7,1.0
55977,0.1841414,original,0.7,0.0
55978,0.84023434,original,0.7,1.0
55979,0.7709023,original,0.7,1.0
55980,0.073073685,original,0.7,0.0
55981,0.95606244,original,0.7,1.0
55982,0.8745519,original,0.7,1.0
55983,0.90696234,original,0.7,1.0
55984,0.86721814,original,0.7,1.0
55985,0.7938879,original,0.7,1.0
55986,0.11428845,original,0.7,0.0
55987,0.11716452,original,0.7,0.0
55988,0.7634957,original,0.7,1.0
55989,0.9143114,original,0.7,1.0
55990,0.15949371,original,0.7,0.0
55991,0.77179074,original,0.7,1.0
55992,0.050176166,original,0.7,0.0
55993,0.8846201,original,0.7,1.0
55994,0.8628601,original,0.7,1.0
55995,0.8708104,original,0.7,1.0
55996,0.8811965,original,0.7,1.0
55997,0.86966914,original,0.7,1.0
55998,0.8090112,original,0.7,1.0
55999,0.78907776,original,0.7,1.0
56000,0.8822993,original,0.7,1.0
56001,0.859758,original,0.7,1.0
56002,0.12614124,original,0.7,0.0
56003,0.7912339,original,0.7,1.0
56004,0.12506893,original,0.7,0.0
56005,0.80618876,original,0.7,1.0
56006,0.8836895,original,0.7,1.0
56007,0.17157246,original,0.7,0.0
56008,0.19708565,original,0.7,0.0
56009,0.83969826,original,0.7,1.0
56010,0.85709256,original,0.7,1.0
56011,0.11622243,original,0.7,0.0
56012,0.8834367,original,0.7,1.0
56013,0.83930004,original,0.7,1.0
56014,0.8263634,original,0.7,1.0
56015,0.9590188,original,0.7,1.0
56016,0.14641544,original,0.7,0.0
56017,0.87156487,original,0.7,1.0
56018,0.893842,original,0.7,1.0
56019,0.89077437,original,0.7,1.0
56020,0.871109,original,0.7,1.0
56021,0.899552,original,0.7,1.0
56022,0.7832606,original,0.7,1.0
56023,0.96914065,original,0.7,1.0
56024,0.1471584,original,0.7,0.0
56025,0.16304,original,0.7,0.0
56026,0.16388634,original,0.7,0.0
56027,0.0747932,original,0.7,0.0
56028,0.8519417,original,0.7,1.0
56029,0.87630594,original,0.7,1.0
56030,0.8719938,original,0.7,1.0
56031,0.86207867,original,0.7,1.0
56032,0.08865656,original,0.7,0.0
56033,0.9493183,original,0.7,1.0
56034,0.13554688,original,0.7,0.0
56035,0.93258655,original,0.7,1.0
56036,0.9064836,original,0.7,1.0
56037,0.14199603,original,0.7,0.0
56038,0.9254289,original,0.7,1.0
56039,0.9184053,original,0.7,1.0
56040,0.8284926,original,0.7,1.0
56041,0.16200215,original,0.7,0.0
56042,0.85415906,original,0.7,1.0
56043,0.057666976,original,0.7,0.0
56044,0.846044,original,0.7,1.0
56045,0.94584095,original,0.7,1.0
56046,0.834486,original,0.7,1.0
56047,0.93327975,original,0.7,1.0
56048,0.9048024,original,0.7,1.0
56049,0.93058366,original,0.7,1.0
56050,0.854362,original,0.7,1.0
56051,0.88639325,original,0.7,1.0
56052,0.9272902,original,0.7,1.0
56053,0.8878562,original,0.7,1.0
56054,0.86166126,original,0.7,1.0
56055,0.8618184,original,0.7,1.0
56056,0.13055299,original,0.7,0.0
56057,0.073590696,original,0.7,0.0
56058,0.09983915,original,0.7,0.0
56059,0.86003375,original,0.7,1.0
56060,0.91588926,original,0.7,1.0
56061,0.08141851,original,0.7,0.0
56062,0.1761604,original,0.7,0.0
56063,0.8660271,original,0.7,1.0
56064,0.12679994,original,0.7,0.0
56065,0.9227405,original,0.7,1.0
56066,0.8790173,original,0.7,1.0
56067,0.85018766,original,0.7,1.0
56068,0.20133655,original,0.7,0.0
56069,0.05836397,original,0.7,0.0
56070,0.1257353,original,0.7,0.0
56071,0.848855,original,0.7,1.0
56072,0.08964843,original,0.7,0.0
56073,0.77724034,original,0.7,1.0
56074,0.120017625,original,0.7,0.0
56075,0.85403264,original,0.7,1.0
56076,0.16623008,original,0.7,0.0
56077,0.90051705,original,0.7,1.0
56078,0.8584751,original,0.7,1.0
56079,0.18396139,original,0.7,0.0
56080,0.8510034,original,0.7,1.0
56081,0.12789139,original,0.7,0.0
56082,0.96950066,original,0.7,1.0
56083,0.876597,original,0.7,1.0
56084,0.92061514,original,0.7,1.0
56085,0.23505667,original,0.7,0.0
56086,0.91144305,original,0.7,1.0
56087,0.92908245,original,0.7,1.0
56088,0.8536611,original,0.7,1.0
56089,0.7858074,original,0.7,1.0
56090,0.8424862,original,0.7,1.0
56091,0.70978475,original,0.7,1.0
56092,0.8471507,original,0.7,1.0
56093,0.19119944,original,0.7,0.0
56094,0.16984913,original,0.7,0.0
56095,0.84833413,original,0.7,1.0
